?pos	?property	?value	?pdgmlabel
"verb"	"tam"	"jussive"	"tsamakko-VConjACVC-VCAffJuss-kais"
"verb"	"tam"	"jussive"	"tsamakko-VConjACVC-VCNegJuss-kais"
"verb"	"tam"	"jussive"	"tsamakko-VConjACVCAffJuss-ug"
"verb"	"tam"	"jussive"	"tsamakko-VConjACVCNegJuss-ug"
"verb"	"tam"	"jussive"	"tsamakko-VConjACVCVCAffJuss-qaba"
"verb"	"tam"	"jussive"	"tsamakko-VConjACVCVCNegJuss-qaba"
"verb"	"tam"	"jussive"	"tsamakko-VConjACVVCAffJuss-ooy"
"verb"	"tam"	"jussive"	"tsamakko-VConjACVVCNegJuss-ooy"
"verb"	"tam"	"jussive"	"tsamakko-VConjBCVC-VCAffJuss-zoq-am"
"verb"	"tam"	"jussive"	"tsamakko-VConjBCVC-VCNegJuss-zoq-am"
"verb"	"tam"	"jussive"	"tsamakko-VConjBCVCAffJuss-zi"
"verb"	"tam"	"jussive"	"tsamakko-VConjBCVCNegJuss-zi"
"verb"	"tam"	"jussive"	"tsamakko-VConjBCVCVCAffJuss-abun"
"verb"	"tam"	"jussive"	"tsamakko-VConjBCVCVCNegJuss-abun"
"verb"	"tam"	"jussive"	"tsamakko-VConjBCVVCAffJuss-bod"
"verb"	"tam"	"jussive"	"tsamakko-VConjBCVVCNegJuss-bod"
"verb"	"tam"	"jussive"	"tsamakko-VSubjMarkers"
"verb"	"tam"	"jussive"	"tsamakko-VTenseSuffSets"
"verb"	"tam"	"nonPast"	"tsamakko-VConjACVC-VCNegNonPast-kais"
"verb"	"tam"	"nonPast"	"tsamakko-VConjACVCNegNonPast-ug"
"verb"	"tam"	"nonPast"	"tsamakko-VConjACVCVCNegNonPast-qaba"
"verb"	"tam"	"nonPast"	"tsamakko-VConjACVVCNegNonPast-ooy"
"verb"	"tam"	"nonPast"	"tsamakko-VConjBCVC-VCNegNonPast-zoq-am"
"verb"	"tam"	"nonPast"	"tsamakko-VConjBCVCNegNonPast-zi"
"verb"	"tam"	"nonPast"	"tsamakko-VConjBCVCVCNegNonPast-abun"
"verb"	"tam"	"nonPast"	"tsamakko-VConjBCVVCNegNonPast-bod"
"verb"	"tam"	"nonPast"	"tsamakko-VTenseSuffSets"
"verb"	"tam"	"past"	"tsamakko-VConjACVC-VCNegPast-kais"
"verb"	"tam"	"past"	"tsamakko-VConjACVCNegPast-ug"
"verb"	"tam"	"past"	"tsamakko-VConjACVCVCNegPast-qaba"
"verb"	"tam"	"past"	"tsamakko-VConjACVVCNegPast-ooy"
"verb"	"tam"	"past"	"tsamakko-VConjBCVC-VCNegPast-zoq-am"
"verb"	"tam"	"past"	"tsamakko-VConjBCVCNegPast-zi"
"verb"	"tam"	"past"	"tsamakko-VConjBCVCVCNegPast-abun"
"verb"	"tam"	"past"	"tsamakko-VConjBCVVCNegPast-bod"
"verb"	"tam"	"past"	"tsamakko-VSubjMarkers"
"verb"	"tam"	"past"	"tsamakko-VTenseSuffSets"
"verb"	"verbMorphClass"	"conjA-conjBComparison"	"tsamakko-VConjAAoristConjA-conjBComparison"
"verb"	"verbMorphClass"	"conjA-conjBComparison"	"tsamakko-VConjAConsecutiveConjA-conjBComparison"
"verb"	"verbMorphClass"	"conjA-conjBComparison"	"tsamakko-VConjAImprtvConjA-conjBComparison"
"verb"	"verbMorphClass"	"conjA-conjBComparison"	"tsamakko-VConjBAoristConjA-conjBComparison"
"verb"	"verbMorphClass"	"conjA-conjBComparison"	"tsamakko-VConjBConsecutiveConjA-conjBComparison"
"verb"	"verbMorphClass"	"conjA-conjBComparison"	"tsamakko-VConjBImprtvConjA-conjBComparison"
"verb"	"verbMorphClass"	"dervStemFormation"	"tsamakko-VDervStemFormation"
"verb"	"verbMorphClass"	"proSuff"	"tsamakko-VProSuff"
"verb"	"verbMorphClass"	"subjMarkers"	"tsamakko-VSubjMarkers"
"verb"	"verbMorphClass"	"tenseSuffSets"	"tsamakko-VTenseSuffSets"
