?pos	?property	?value	?pdgmlabel
"verb"	"verbMorphClass"	"tenseFormation"	"iraqw-VConj3eAffRelPastTenseFormation-doohl"
"verb"	"verbMorphClass"	"tenseFormation"	"iraqw-VConj3eAffRelPresTenseFormation-doohl"
"verb"	"verbMorphClass"	"tenseFormation"	"iraqw-VConj3eNegImprtvTenseFormation-doohl"
"verb"	"verbMorphClass"	"tenseFormation"	"iraqw-VConj3eNegPastTenseFormation-doohl"
"verb"	"verbMorphClass"	"tenseFormation"	"iraqw-VConj3eNegPresTenseFormation-doohl"
"verb"	"verbMorphClass"	"tenseFormation"	"iraqw-VConj3eSubordPastTenseFormation-doohl"
"verb"	"verbMorphClass"	"tenseFormation"	"iraqw-VConj3eSubordPresTenseFormation-doohl"
"verb"	"verbMorphClass"	"tenseFormation1"	"iraqw-VConj1NegPresTenseFormation1-firiim"
"verb"	"verbMorphClass"	"tenseFormation1"	"iraqw-VConj2NegPresTenseFormation1-tlaw"
"verb"	"verbMorphClass"	"tenseFormation1"	"iraqw-VConj3eNegPresTenseFormation1-doohl"
"verb"	"verbMorphClass"	"tenseFormation2"	"iraqw-VConj1NegPastTenseFormation2-firiim"
"verb"	"verbMorphClass"	"tenseFormation2"	"iraqw-VConj2NegPastTenseFormation2-tlaw"
"verb"	"verbMorphClass"	"tenseFormation2"	"iraqw-VConj3eNegPastTenseFormation2-doohl"
