?qlexid	?qp	?qo
"aama:ID9567e4cc-b53d-4b1e-93d7-aa79497268e9"	"a"	"aama:lexid"
"aama:ID9567e4cc-b53d-4b1e-93d7-aa79497268e9"	"aama:gloss"	"go"
"aama:ID9567e4cc-b53d-4b1e-93d7-aa79497268e9"	"aama:lang"	"aama:kambaata"
"aama:ID9567e4cc-b53d-4b1e-93d7-aa79497268e9"	"aama:lemma"	"mar"
"aama:ID9567e4cc-b53d-4b1e-93d7-aa79497268e9"	"aama:lexlabel"	"mar"
