?pos	?property	?value	?pdgmlabel
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffImprtvMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffInfinitive"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffInfinitiveMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffJuss"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffJussMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPerf"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPerfMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPotential"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPresIngrMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPresProgr"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPresPunct"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPresPunctMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPretDubitMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPretEgrMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPretIngrMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPretProgr"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffPretProgrMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffVNoun"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2AffVNounMonosyll-ya"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffDesiderativeMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffFutPunctMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffImperfMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffImprtvMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffInfinitiveMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffJussMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffPotentialMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffPresPunctMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj2aAffVNounMonosyll-fa"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffCond1"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffDesiderative"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffFutProgr"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffFutPunct"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffFutPunctMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffGerPres"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffGerPresMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffGerPret"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffGerPretMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffImperf"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffImperfMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffImprtv"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffImprtvMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffInfinitive"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffInfinitiveMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffJuss"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffJussMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPerf"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPerfMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPotential"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPresIngrMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPresProgr"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPresPunct"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPresPunctMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPretDubitMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPretEgrMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPretIngrMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPretProgr"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffPretProgrMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffVNoun"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3AffVNounMonosyll-ma"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffFutPunctMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffGerPresMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffGerPretMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffImperfMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffImprtvMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffInfinitiveMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffJussMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffPerfMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffPresIngrMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffPresPunctMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffPretDubitMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffPretEgrMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffPretIngrMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffPretProgrMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3aAffVNounMonosyll-di"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffFutPunctMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffGerPresMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffGerPretMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffImperfMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffImprtvMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffInfinitiveMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffJussMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffPerfMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffPresIngrMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffPresPunctMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffPretDubitMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffPretEgrMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffPretIngrMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffPretProgrMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VConj3bAffVNounMonosyll-i"
"verb"	"polarity"	"affirmative"	"yemsa-VTenseFormation"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegCond1-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegCond2-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegDesiderative-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegFutIngr-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegFutPerf-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegFutProgr-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegFutPunct-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegFutPunctSub-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegGerund-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegInfinitive-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegIrreal-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegJuss-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPerf-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPotential-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPresHab-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPresIngr-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPresProgr-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPresPunct-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPretDubit-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPretHab-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPretIngr-am"
"verb"	"polarity"	"negative"	"yemsa-VConj1NegPretProgr-am"
"verb"	"polarity"	"negative"	"yemsa-VConj2NegDesiderative"
"verb"	"polarity"	"negative"	"yemsa-VConj2NegFutIngr"
"verb"	"polarity"	"negative"	"yemsa-VConj2NegFutPunct"
"verb"	"polarity"	"negative"	"yemsa-VConj2NegInfinitive"
"verb"	"polarity"	"negative"	"yemsa-VConj2NegJuss"
"verb"	"polarity"	"negative"	"yemsa-VConj2NegPerf"
"verb"	"polarity"	"negative"	"yemsa-VConj2NegPresPunct"
"verb"	"polarity"	"negative"	"yemsa-VConj2aNegFutPunctMonosyll-fa"
"verb"	"polarity"	"negative"	"yemsa-VConj2aNegImperfMonosyll-fa"
"verb"	"polarity"	"negative"	"yemsa-VConj2aNegJussMonosyll-fa"
"verb"	"polarity"	"negative"	"yemsa-VConj2aNegPresPunctMonosyll-fa"
"verb"	"polarity"	"negative"	"yemsa-VConj2aNegSubordinateMonosyll-fa"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegFutProgr"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegFutPunct"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegFutPunctSub"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegGerund"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegInfinitive"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegJuss"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegPerf"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegPotential"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegPresHab"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegPresPunct"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegPretDubit"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegPretHab"
"verb"	"polarity"	"negative"	"yemsa-VConj3NegPretProgr"
"verb"	"polarity"	"negative"	"yemsa-VTenseFormation"
"verb"	"tam"	"cond1"	"yemsa-VConj1AffCond1-am"
"verb"	"tam"	"cond1"	"yemsa-VConj1NegCond1-am"
"verb"	"tam"	"cond1"	"yemsa-VConj2AffCond1"
"verb"	"tam"	"cond1"	"yemsa-VConj3AffCond1"
"verb"	"tam"	"cond1"	"yemsa-VTenseFormation"
"verb"	"tam"	"cond2"	"yemsa-VConj1AffCond2-am"
"verb"	"tam"	"cond2"	"yemsa-VConj1NegCond2-am"
"verb"	"tam"	"cond2"	"yemsa-VTenseFormation"
"verb"	"tam"	"des1"	"yemsa-VTenseFormation"
"verb"	"tam"	"des2"	"yemsa-VTenseFormation"
"verb"	"tam"	"desiderative"	"yemsa-VConj1AffDesiderative-am"
"verb"	"tam"	"desiderative"	"yemsa-VConj1NegDesiderative-am"
"verb"	"tam"	"desiderative"	"yemsa-VConj2AffDesiderative"
"verb"	"tam"	"desiderative"	"yemsa-VConj2NegDesiderative"
"verb"	"tam"	"desiderative"	"yemsa-VConj2aAffDesiderativeMonosyll-fa"
"verb"	"tam"	"desiderative"	"yemsa-VConj3AffDesiderative"
"verb"	"tam"	"future"	"yemsa-VProSuff"
"verb"	"tam"	"futureIngressive"	"yemsa-VConj1AffFutIngr-am"
"verb"	"tam"	"futureIngressive"	"yemsa-VConj1NegFutIngr-am"
"verb"	"tam"	"futureIngressive"	"yemsa-VConj2NegFutIngr"
"verb"	"tam"	"futureIngressive"	"yemsa-VTenseFormation"
"verb"	"tam"	"futurePerfect"	"yemsa-VConj1AffFutPerf-am"
"verb"	"tam"	"futurePerfect"	"yemsa-VConj1NegFutPerf-am"
"verb"	"tam"	"futurePerfect"	"yemsa-VTenseFormation"
"verb"	"tam"	"futureProgressive"	"yemsa-VConj1AffFutProgr-am"
"verb"	"tam"	"futureProgressive"	"yemsa-VConj1NegFutProgr-am"
"verb"	"tam"	"futureProgressive"	"yemsa-VConj2AffFutProgr"
"verb"	"tam"	"futureProgressive"	"yemsa-VConj3AffFutProgr"
"verb"	"tam"	"futureProgressive"	"yemsa-VConj3NegFutProgr"
"verb"	"tam"	"futureProgressive"	"yemsa-VTenseFormation"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj1AffFutPunct-am"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj1AffFutPunctMonosyll-bi"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj1NegFutPunct-am"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj2AffFutPunct"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj2AffFutPunctMonosyll-ya"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj2NegFutPunct"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj2aAffFutPunctMonosyll-fa"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj2aNegFutPunctMonosyll-fa"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj3AffFutPunct"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj3AffFutPunctMonosyll-ma"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj3NegFutPunct"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj3aAffFutPunctMonosyll-di"
"verb"	"tam"	"futurePunctual"	"yemsa-VConj3bAffFutPunctMonosyll-i"
"verb"	"tam"	"futurePunctual"	"yemsa-VTenseFormation"
"verb"	"tam"	"futurePunctualSub"	"yemsa-VConj1NegFutPunctSub-am"
"verb"	"tam"	"futurePunctualSub"	"yemsa-VConj3NegFutPunctSub"
"verb"	"tam"	"futurePunctualSub"	"yemsa-VTenseFormation"
"verb"	"tam"	"gerPres"	"yemsa-VConj1AffGerPres-am"
"verb"	"tam"	"gerPres"	"yemsa-VConj1AffGerPresMonosyll-bi"
"verb"	"tam"	"gerPres"	"yemsa-VConj2AffGerPres"
"verb"	"tam"	"gerPres"	"yemsa-VConj2AffGerPresMonosyll-ya"
"verb"	"tam"	"gerPres"	"yemsa-VConj3AffGerPres"
"verb"	"tam"	"gerPres"	"yemsa-VConj3AffGerPresMonosyll-ma"
"verb"	"tam"	"gerPres"	"yemsa-VConj3aAffGerPresMonosyll-di"
"verb"	"tam"	"gerPres"	"yemsa-VConj3bAffGerPresMonosyll-i"
"verb"	"tam"	"gerPres"	"yemsa-VTenseFormation"
"verb"	"tam"	"gerPret"	"yemsa-VConj1AffGerPret-am"
"verb"	"tam"	"gerPret"	"yemsa-VConj1AffGerPretMonosyll-bi"
"verb"	"tam"	"gerPret"	"yemsa-VConj2AffGerPret"
"verb"	"tam"	"gerPret"	"yemsa-VConj2AffGerPretMonosyll-ya"
"verb"	"tam"	"gerPret"	"yemsa-VConj3AffGerPret"
"verb"	"tam"	"gerPret"	"yemsa-VConj3AffGerPretMonosyll-ma"
"verb"	"tam"	"gerPret"	"yemsa-VConj3aAffGerPretMonosyll-di"
"verb"	"tam"	"gerPret"	"yemsa-VConj3bAffGerPretMonosyll-i"
"verb"	"tam"	"gerPret"	"yemsa-VTenseFormation"
"verb"	"tam"	"gerund"	"yemsa-VConj1NegGerund-am"
"verb"	"tam"	"gerund"	"yemsa-VConj3NegGerund"
"verb"	"tam"	"gerund"	"yemsa-VTenseFormation"
"verb"	"tam"	"imperative"	"yemsa-VConj1AffImprtv-am"
"verb"	"tam"	"imperative"	"yemsa-VConj1AffImprtvMonosyll-bi"
"verb"	"tam"	"imperative"	"yemsa-VConj2AffImprtv"
"verb"	"tam"	"imperative"	"yemsa-VConj2AffImprtvMonosyll-ya"
"verb"	"tam"	"imperative"	"yemsa-VConj2aAffImprtvMonosyll-fa"
"verb"	"tam"	"imperative"	"yemsa-VConj3AffImprtv"
"verb"	"tam"	"imperative"	"yemsa-VConj3AffImprtvMonosyll-ma"
"verb"	"tam"	"imperative"	"yemsa-VConj3aAffImprtvMonosyll-di"
"verb"	"tam"	"imperative"	"yemsa-VConj3bAffImprtvMonosyll-i"
"verb"	"tam"	"imperative"	"yemsa-VConjPattern"
"verb"	"tam"	"imperative"	"yemsa-VTenseFormation"
"verb"	"tam"	"imperfect"	"yemsa-VConj1AffImperf-am"
"verb"	"tam"	"imperfect"	"yemsa-VConj1AffImperfMonosyll-bi"
"verb"	"tam"	"imperfect"	"yemsa-VConj2AffImperf"
"verb"	"tam"	"imperfect"	"yemsa-VConj2AffImperfMonosyll-ya"
"verb"	"tam"	"imperfect"	"yemsa-VConj2aAffImperfMonosyll-fa"
"verb"	"tam"	"imperfect"	"yemsa-VConj2aNegImperfMonosyll-fa"
"verb"	"tam"	"imperfect"	"yemsa-VConj3AffImperf"
"verb"	"tam"	"imperfect"	"yemsa-VConj3AffImperfMonosyll-ma"
"verb"	"tam"	"imperfect"	"yemsa-VConj3aAffImperfMonosyll-di"
"verb"	"tam"	"imperfect"	"yemsa-VConj3bAffImperfMonosyll-i"
"verb"	"tam"	"imperfect"	"yemsa-VConjPattern"
"verb"	"tam"	"imperfect"	"yemsa-VTenseFormation"
"verb"	"tam"	"infinitive"	"yemsa-VConj1AffInfinitive-am"
"verb"	"tam"	"infinitive"	"yemsa-VConj1AffInfinitiveMonosyll-bi"
"verb"	"tam"	"infinitive"	"yemsa-VConj1NegInfinitive-am"
"verb"	"tam"	"infinitive"	"yemsa-VConj2AffInfinitive"
"verb"	"tam"	"infinitive"	"yemsa-VConj2AffInfinitiveMonosyll-ya"
"verb"	"tam"	"infinitive"	"yemsa-VConj2NegInfinitive"
"verb"	"tam"	"infinitive"	"yemsa-VConj2aAffInfinitiveMonosyll-fa"
"verb"	"tam"	"infinitive"	"yemsa-VConj3AffInfinitive"
"verb"	"tam"	"infinitive"	"yemsa-VConj3AffInfinitiveMonosyll-ma"
"verb"	"tam"	"infinitive"	"yemsa-VConj3NegInfinitive"
"verb"	"tam"	"infinitive"	"yemsa-VConj3aAffInfinitiveMonosyll-di"
"verb"	"tam"	"infinitive"	"yemsa-VConj3bAffInfinitiveMonosyll-i"
"verb"	"tam"	"infinitive"	"yemsa-VTenseFormation"
"verb"	"tam"	"irrealis"	"yemsa-VConj1AffIrreal-am"
"verb"	"tam"	"irrealis"	"yemsa-VConj1NegIrreal-am"
"verb"	"tam"	"irrealis"	"yemsa-VTenseFormation"
"verb"	"tam"	"jussive"	"yemsa-VConj1AffJuss-am"
"verb"	"tam"	"jussive"	"yemsa-VConj1AffJussMonosyll-bi"
"verb"	"tam"	"jussive"	"yemsa-VConj1NegJuss-am"
"verb"	"tam"	"jussive"	"yemsa-VConj2AffJuss"
"verb"	"tam"	"jussive"	"yemsa-VConj2AffJussMonosyll-ya"
"verb"	"tam"	"jussive"	"yemsa-VConj2NegJuss"
"verb"	"tam"	"jussive"	"yemsa-VConj2aAffJussMonosyll-fa"
"verb"	"tam"	"jussive"	"yemsa-VConj2aNegJussMonosyll-fa"
"verb"	"tam"	"jussive"	"yemsa-VConj3AffJuss"
"verb"	"tam"	"jussive"	"yemsa-VConj3AffJussMonosyll-ma"
"verb"	"tam"	"jussive"	"yemsa-VConj3NegJuss"
"verb"	"tam"	"jussive"	"yemsa-VConj3aAffJussMonosyll-di"
"verb"	"tam"	"jussive"	"yemsa-VConj3bAffJussMonosyll-i"
"verb"	"tam"	"jussive"	"yemsa-VTenseFormation"
"verb"	"tam"	"perfect"	"yemsa-VConj1AffPerf-am"
"verb"	"tam"	"perfect"	"yemsa-VConj1AffPerfMonosyll-bi"
"verb"	"tam"	"perfect"	"yemsa-VConj1NegPerf-am"
"verb"	"tam"	"perfect"	"yemsa-VConj2AffPerf"
"verb"	"tam"	"perfect"	"yemsa-VConj2AffPerfMonosyll-ya"
"verb"	"tam"	"perfect"	"yemsa-VConj2NegPerf"
"verb"	"tam"	"perfect"	"yemsa-VConj3AffPerf"
"verb"	"tam"	"perfect"	"yemsa-VConj3AffPerfMonosyll-ma"
"verb"	"tam"	"perfect"	"yemsa-VConj3NegPerf"
"verb"	"tam"	"perfect"	"yemsa-VConj3aAffPerfMonosyll-di"
"verb"	"tam"	"perfect"	"yemsa-VConj3bAffPerfMonosyll-i"
"verb"	"tam"	"perfect"	"yemsa-VConjPattern"
"verb"	"tam"	"perfect"	"yemsa-VTenseFormation"
"verb"	"tam"	"potential"	"yemsa-VConj1AffPotential-am"
"verb"	"tam"	"potential"	"yemsa-VConj1NegPotential-am"
"verb"	"tam"	"potential"	"yemsa-VConj2AffPotential"
"verb"	"tam"	"potential"	"yemsa-VConj2aAffPotentialMonosyll-fa"
"verb"	"tam"	"potential"	"yemsa-VConj3AffPotential"
"verb"	"tam"	"potential"	"yemsa-VConj3NegPotential"
"verb"	"tam"	"potential"	"yemsa-VTenseFormation"
"verb"	"tam"	"present"	"yemsa-VConjPattern"
"verb"	"tam"	"presentHabitual"	"yemsa-VConj1NegPresHab-am"
"verb"	"tam"	"presentHabitual"	"yemsa-VConj3NegPresHab"
"verb"	"tam"	"presentIngressive"	"yemsa-VConj1AffPresIngr-am"
"verb"	"tam"	"presentIngressive"	"yemsa-VConj1AffPresIngrMonosyll-bi"
"verb"	"tam"	"presentIngressive"	"yemsa-VConj1NegPresIngr-am"
"verb"	"tam"	"presentIngressive"	"yemsa-VConj2AffPresIngrMonosyll-ya"
"verb"	"tam"	"presentIngressive"	"yemsa-VConj3AffPresIngrMonosyll-ma"
"verb"	"tam"	"presentIngressive"	"yemsa-VConj3aAffPresIngrMonosyll-di"
"verb"	"tam"	"presentIngressive"	"yemsa-VConj3bAffPresIngrMonosyll-i"
"verb"	"tam"	"presentIngressive"	"yemsa-VTenseFormation"
"verb"	"tam"	"presentProgressive"	"yemsa-VConj1AffPresProgr-am"
"verb"	"tam"	"presentProgressive"	"yemsa-VConj1NegPresProgr-am"
"verb"	"tam"	"presentProgressive"	"yemsa-VConj2AffPresProgr"
"verb"	"tam"	"presentProgressive"	"yemsa-VConj3AffPresProgr"
"verb"	"tam"	"presentProgressive"	"yemsa-VTenseFormation"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj1AffPresPunct-am"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj1AffPresPunctMonosyll-bi"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj1NegPresPunct-am"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj2AffPresPunct"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj2AffPresPunctMonosyll-ya"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj2NegPresPunct"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj2aAffPresPunctMonosyll-fa"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj2aNegPresPunctMonosyll-fa"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj3AffPresPunct"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj3AffPresPunctMonosyll-ma"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj3NegPresPunct"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj3aAffPresPunctMonosyll-di"
"verb"	"tam"	"presentPunctual"	"yemsa-VConj3bAffPresPunctMonosyll-i"
"verb"	"tam"	"presentPunctual"	"yemsa-VTenseFormation"
"verb"	"tam"	"preterite"	"yemsa-VProSuff"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VConj1AffPretDubit-am"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VConj1AffPretDubitMonosyll-bi"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VConj1NegPretDubit-am"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VConj2AffPretDubitMonosyll-ya"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VConj3AffPretDubitMonosyll-ma"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VConj3NegPretDubit"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VConj3aAffPretDubitMonosyll-di"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VConj3bAffPretDubitMonosyll-i"
"verb"	"tam"	"preteriteDubitative"	"yemsa-VTenseFormation"
"verb"	"tam"	"preteriteEgressive"	"yemsa-VConj1AffPretEgr-am"
"verb"	"tam"	"preteriteEgressive"	"yemsa-VConj1AffPretEgrMonosyll-bi"
"verb"	"tam"	"preteriteEgressive"	"yemsa-VConj2AffPretEgrMonosyll-ya"
"verb"	"tam"	"preteriteEgressive"	"yemsa-VConj3AffPretEgrMonosyll-ma"
"verb"	"tam"	"preteriteEgressive"	"yemsa-VConj3aAffPretEgrMonosyll-di"
"verb"	"tam"	"preteriteEgressive"	"yemsa-VConj3bAffPretEgrMonosyll-i"
"verb"	"tam"	"preteriteEgressive"	"yemsa-VTenseFormation"
"verb"	"tam"	"preteriteHabitual"	"yemsa-VConj1NegPretHab-am"
"verb"	"tam"	"preteriteHabitual"	"yemsa-VConj3NegPretHab"
"verb"	"tam"	"preteriteHabitual"	"yemsa-VTenseFormation"
"verb"	"tam"	"preteriteIngressive"	"yemsa-VConj1AffPretIngr-am"
"verb"	"tam"	"preteriteIngressive"	"yemsa-VConj1AffPretIngrMonosyll-bi"
"verb"	"tam"	"preteriteIngressive"	"yemsa-VConj1NegPretIngr-am"
"verb"	"tam"	"preteriteIngressive"	"yemsa-VConj2AffPretIngrMonosyll-ya"
"verb"	"tam"	"preteriteIngressive"	"yemsa-VConj3AffPretIngrMonosyll-ma"
"verb"	"tam"	"preteriteIngressive"	"yemsa-VConj3aAffPretIngrMonosyll-di"
"verb"	"tam"	"preteriteIngressive"	"yemsa-VConj3bAffPretIngrMonosyll-i"
"verb"	"tam"	"preteriteIngressive"	"yemsa-VTenseFormation"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj1AffPretProgr-am"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj1AffPretProgrMonosyll-bi"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj1NegPretProgr-am"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj2AffPretProgr"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj2AffPretProgrMonosyll-ya"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj3AffPretProgr"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj3AffPretProgrMonosyll-ma"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj3NegPretProgr"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj3aAffPretProgrMonosyll-di"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VConj3bAffPretProgrMonosyll-i"
"verb"	"tam"	"preteriteProgressive"	"yemsa-VTenseFormation"
"verb"	"tam"	"subordinate"	"yemsa-VConj2aNegSubordinateMonosyll-fa"
"verb"	"tam"	"vNoun"	"yemsa-VConj1AffVNoun-am"
"verb"	"tam"	"vNoun"	"yemsa-VConj1AffVNounMonosyll-bi"
"verb"	"tam"	"vNoun"	"yemsa-VConj2AffVNoun"
"verb"	"tam"	"vNoun"	"yemsa-VConj2AffVNounMonosyll-ya"
