?pos	?property	?value	?pdgmlabel
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveDeclPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveDeclPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveInterrog-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveInterrog-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveInterrogPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveInterrogPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveNoFoc-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveNoFoc-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveNoFocPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastPerfectiveNoFocPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastProgDecl-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastProgDecl-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastProgDeclPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastProgDeclPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastProgInterrog-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastProgInterrog-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastProgInterrogPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPastProgInterrogPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresHabDecl-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresHabDecl-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresHabDeclPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresHabDeclPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresHabInterrog-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresHabInterrog-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresHabInterrogPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresHabInterrogPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresPerfDecl-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresPerfDecl-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresPerfDeclPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresPerfDeclPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresPerfInterrog-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresPerfInterrog-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresPerfInterrogPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresPerfInterrogPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresProgDecl-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresProgDecl-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresProgDeclPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresProgDeclPClass2"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresProgInterrog-bee"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresProgInterrog-woon"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresProgInterrogPClass1"
"verb"	"polarity"	"affirmative"	"koorete-VAffPresProgInterrogPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegImprtvOptInterrog-bee"
"verb"	"polarity"	"negative"	"koorete-VNegImprtvOptInterrog-woon"
"verb"	"polarity"	"negative"	"koorete-VNegImprtvOptInterrogPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegImprtvOptInterrogPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPastHabDecl-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPastHabDecl-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPastHabDeclPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPastHabDeclPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPastHabInterrog-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPastHabInterrog-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPastHabInterrogPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPastHabInterrogPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfDecl-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfDecl-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfDeclPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfDeclPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfInterrog-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfInterrog-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfInterrogPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfInterrogPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfectiveDecl-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfectiveDecl-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfectiveDeclPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfectiveDeclPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfectiveInterrog-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfectiveInterrog-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfectiveInterrogPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPastPerfectiveInterrogPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPastProgDecl-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPastProgDecl-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPastProgDeclPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPastProgDeclPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPastProgInterrog-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPastProgInterrog-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPastProgInterrogPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPastProgInterrogPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPresHabDecl-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPresHabDecl-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPresHabDeclPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPresHabDeclPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPresHabInterrog-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPresHabInterrog-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPresHabInterrogPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPresHabInterrogPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPresPerfDecl-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPresPerfDecl-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPresPerfDeclPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPresPerfDeclPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPresPerfInterrog-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPresPerfInterrog-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPresPerfInterrogPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPresPerfInterrogPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPresProgDecl-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPresProgDecl-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPresProgDeclPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPresProgDeclPClass2"
"verb"	"polarity"	"negative"	"koorete-VNegPresProgInterrog-bee"
"verb"	"polarity"	"negative"	"koorete-VNegPresProgInterrog-woon"
"verb"	"polarity"	"negative"	"koorete-VNegPresProgInterrogPClass1"
"verb"	"polarity"	"negative"	"koorete-VNegPresProgInterrogPClass2"
"verb"	"tam"	"imperativeOptative"	"koorete-VAffImprtvOpt-bee"
"verb"	"tam"	"imperativeOptative"	"koorete-VAffImprtvOpt-woon"
"verb"	"tam"	"imperativeOptative"	"koorete-VAffImprtvOptPClass1"
"verb"	"tam"	"imperativeOptative"	"koorete-VAffImprtvOptPClass2"
"verb"	"tam"	"imperativeOptative"	"koorete-VNegImprtvOptInterrog-bee"
"verb"	"tam"	"imperativeOptative"	"koorete-VNegImprtvOptInterrog-woon"
"verb"	"tam"	"imperativeOptative"	"koorete-VNegImprtvOptInterrogPClass1"
"verb"	"tam"	"imperativeOptative"	"koorete-VNegImprtvOptInterrogPClass2"
"verb"	"tam"	"pastHabitual"	"koorete-VAffPastHabDecl-bee"
"verb"	"tam"	"pastHabitual"	"koorete-VAffPastHabDecl-woon"
"verb"	"tam"	"pastHabitual"	"koorete-VAffPastHabDeclPClass1"
"verb"	"tam"	"pastHabitual"	"koorete-VAffPastHabDeclPClass2"
"verb"	"tam"	"pastHabitual"	"koorete-VAffPastHabInterrog-bee"
"verb"	"tam"	"pastHabitual"	"koorete-VAffPastHabInterrog-woon"
"verb"	"tam"	"pastHabitual"	"koorete-VAffPastHabInterrogPClass1"
"verb"	"tam"	"pastHabitual"	"koorete-VAffPastHabInterrogPClass2"
"verb"	"tam"	"pastHabitual"	"koorete-VNegPastHabDecl-bee"
"verb"	"tam"	"pastHabitual"	"koorete-VNegPastHabDecl-woon"
"verb"	"tam"	"pastHabitual"	"koorete-VNegPastHabDeclPClass1"
"verb"	"tam"	"pastHabitual"	"koorete-VNegPastHabDeclPClass2"
"verb"	"tam"	"pastHabitual"	"koorete-VNegPastHabInterrog-bee"
"verb"	"tam"	"pastHabitual"	"koorete-VNegPastHabInterrog-woon"
"verb"	"tam"	"pastHabitual"	"koorete-VNegPastHabInterrogPClass1"
"verb"	"tam"	"pastHabitual"	"koorete-VNegPastHabInterrogPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfDecl-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfDecl-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfDeclPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfDeclPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfInterrog-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfInterrog-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfInterrogPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfInterrogPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveDecl-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveDecl-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveDeclPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveDeclPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveInterrog-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveInterrog-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveInterrogPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveInterrogPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveNoFoc-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveNoFoc-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveNoFocPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VAffPastPerfectiveNoFocPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfDecl-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfDecl-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfDeclPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfDeclPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfInterrog-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfInterrog-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfInterrogPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfInterrogPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfectiveDecl-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfectiveDecl-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfectiveDeclPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfectiveDeclPClass2"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfectiveInterrog-bee"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfectiveInterrog-woon"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfectiveInterrogPClass1"
"verb"	"tam"	"pastPerfective"	"koorete-VNegPastPerfectiveInterrogPClass2"
"verb"	"tam"	"pastProgressive"	"koorete-VAffPastProgDecl-bee"
"verb"	"tam"	"pastProgressive"	"koorete-VAffPastProgDecl-woon"
"verb"	"tam"	"pastProgressive"	"koorete-VAffPastProgDeclPClass1"
"verb"	"tam"	"pastProgressive"	"koorete-VAffPastProgDeclPClass2"
"verb"	"tam"	"pastProgressive"	"koorete-VAffPastProgInterrog-bee"
"verb"	"tam"	"pastProgressive"	"koorete-VAffPastProgInterrog-woon"
"verb"	"tam"	"pastProgressive"	"koorete-VAffPastProgInterrogPClass1"
"verb"	"tam"	"pastProgressive"	"koorete-VAffPastProgInterrogPClass2"
"verb"	"tam"	"pastProgressive"	"koorete-VNegPastProgDecl-bee"
"verb"	"tam"	"pastProgressive"	"koorete-VNegPastProgDecl-woon"
"verb"	"tam"	"pastProgressive"	"koorete-VNegPastProgDeclPClass1"
"verb"	"tam"	"pastProgressive"	"koorete-VNegPastProgDeclPClass2"
"verb"	"tam"	"pastProgressive"	"koorete-VNegPastProgInterrog-bee"
"verb"	"tam"	"pastProgressive"	"koorete-VNegPastProgInterrog-woon"
"verb"	"tam"	"pastProgressive"	"koorete-VNegPastProgInterrogPClass1"
"verb"	"tam"	"pastProgressive"	"koorete-VNegPastProgInterrogPClass2"
"verb"	"tam"	"presentHabitual"	"koorete-VAffPresHabDecl-bee"
"verb"	"tam"	"presentHabitual"	"koorete-VAffPresHabDecl-woon"
"verb"	"tam"	"presentHabitual"	"koorete-VAffPresHabDeclPClass1"
"verb"	"tam"	"presentHabitual"	"koorete-VAffPresHabDeclPClass2"
"verb"	"tam"	"presentHabitual"	"koorete-VAffPresHabInterrog-bee"
"verb"	"tam"	"presentHabitual"	"koorete-VAffPresHabInterrog-woon"
"verb"	"tam"	"presentHabitual"	"koorete-VAffPresHabInterrogPClass1"
"verb"	"tam"	"presentHabitual"	"koorete-VAffPresHabInterrogPClass2"
"verb"	"tam"	"presentHabitual"	"koorete-VNegPresHabDecl-bee"
"verb"	"tam"	"presentHabitual"	"koorete-VNegPresHabDecl-woon"
"verb"	"tam"	"presentHabitual"	"koorete-VNegPresHabDeclPClass1"
"verb"	"tam"	"presentHabitual"	"koorete-VNegPresHabDeclPClass2"
"verb"	"tam"	"presentHabitual"	"koorete-VNegPresHabInterrog-bee"
"verb"	"tam"	"presentHabitual"	"koorete-VNegPresHabInterrog-woon"
"verb"	"tam"	"presentHabitual"	"koorete-VNegPresHabInterrogPClass1"
"verb"	"tam"	"presentHabitual"	"koorete-VNegPresHabInterrogPClass2"
"verb"	"tam"	"presentPerfect"	"koorete-VAffPresPerfDeclPClass1"
"verb"	"tam"	"presentPerfect"	"koorete-VAffPresPerfDeclPClass2"
"verb"	"tam"	"presentPerfect"	"koorete-VAffPresPerfInterrogPClass1"
"verb"	"tam"	"presentPerfect"	"koorete-VAffPresPerfInterrogPClass2"
"verb"	"tam"	"presentPerfect"	"koorete-VNegPresPerfDeclPClass1"
"verb"	"tam"	"presentPerfect"	"koorete-VNegPresPerfDeclPClass2"
"verb"	"tam"	"presentPerfect"	"koorete-VNegPresPerfInterrogPClass1"
"verb"	"tam"	"presentPerfect"	"koorete-VNegPresPerfInterrogPClass2"
"verb"	"tam"	"presentPerfective"	"koorete-VAffPresPerfDecl-bee"
"verb"	"tam"	"presentPerfective"	"koorete-VAffPresPerfDecl-woon"
"verb"	"tam"	"presentPerfective"	"koorete-VAffPresPerfInterrog-bee"
"verb"	"tam"	"presentPerfective"	"koorete-VAffPresPerfInterrog-woon"
"verb"	"tam"	"presentPerfective"	"koorete-VNegPresPerfDecl-bee"
"verb"	"tam"	"presentPerfective"	"koorete-VNegPresPerfDecl-woon"
"verb"	"tam"	"presentPerfective"	"koorete-VNegPresPerfInterrog-bee"
"verb"	"tam"	"presentPerfective"	"koorete-VNegPresPerfInterrog-woon"
"verb"	"tam"	"presentProgressive"	"koorete-VAffPresProgDecl-bee"
"verb"	"tam"	"presentProgressive"	"koorete-VAffPresProgDecl-woon"
"verb"	"tam"	"presentProgressive"	"koorete-VAffPresProgDeclPClass1"
"verb"	"tam"	"presentProgressive"	"koorete-VAffPresProgDeclPClass2"
"verb"	"tam"	"presentProgressive"	"koorete-VAffPresProgInterrog-bee"
"verb"	"tam"	"presentProgressive"	"koorete-VAffPresProgInterrog-woon"
"verb"	"tam"	"presentProgressive"	"koorete-VAffPresProgInterrogPClass1"
"verb"	"tam"	"presentProgressive"	"koorete-VAffPresProgInterrogPClass2"
"verb"	"tam"	"presentProgressive"	"koorete-VNegPresProgDecl-bee"
"verb"	"tam"	"presentProgressive"	"koorete-VNegPresProgDecl-woon"
"verb"	"tam"	"presentProgressive"	"koorete-VNegPresProgDeclPClass1"
"verb"	"tam"	"presentProgressive"	"koorete-VNegPresProgDeclPClass2"
"verb"	"tam"	"presentProgressive"	"koorete-VNegPresProgInterrog-bee"
"verb"	"tam"	"presentProgressive"	"koorete-VNegPresProgInterrog-woon"
"verb"	"tam"	"presentProgressive"	"koorete-VNegPresProgInterrogPClass1"
"verb"	"tam"	"presentProgressive"	"koorete-VNegPresProgInterrogPClass2"
"verb"	"verbMorphClass"	"dervStem"	"koorete-VDervStem"
