?pos	?property	?value	?pdgmlabel
"verb"	"complement"	"simple"	"wolaytta-VSmplAffSubjFutMonoradical-b"
"verb"	"complement"	"simple"	"wolaytta-VSmplAffSubjFutMonoradical-m"
"verb"	"complement"	"simple"	"wolaytta-VSmplAffSubjPast-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplAffSubjPastMonoradical-b"
"verb"	"complement"	"simple"	"wolaytta-VSmplAffSubjPastMonoradical-m"
"verb"	"complement"	"simple"	"wolaytta-VSmplAffSubjPres-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplAffSubjPresMonoradical-m"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegCommandJuss-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegCommandJussMonoradical-b"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegGerund-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegGerundMonoradical-b"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegGerundMonoradical-m"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegHypothAorProgr-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegHypothPres-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegIndicAor-utt"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegIndicAorMonoradical-b"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegIndicAorProgr-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegIndicFutProgr-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegIndicPast-utt"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegIndicPastMonoradical-b"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegIndicPastMonoradical-y"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegInfinitive-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegInterrAor-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegInterrAorProgr-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegInterrJuss-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegInterrPast-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegRelImperf-maadd"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegRelPerf-maadd"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegSubjAor-oott"
"verb"	"complement"	"simple"	"wolaytta-VSmplNegSubjPast-oott"
"verb"	"dervStem"	"causative"	"wolaytta-VDervStem"
"verb"	"dervStem"	"causative_causative-1"	"wolaytta-VDervStem"
"verb"	"dervStem"	"causative_causative-2"	"wolaytta-VDervStem"
"verb"	"dervStem"	"causative_iterative"	"wolaytta-VDervStem"
"verb"	"dervStem"	"causative_iterative_causative"	"wolaytta-VDervStem"
"verb"	"dervStem"	"causative_passive"	"wolaytta-VDervStem"
"verb"	"dervStem"	"denominativeFromNClass1"	"wolaytta-VDervStem"
"verb"	"dervStem"	"denominativeFromNClass2"	"wolaytta-VDervStem"
"verb"	"dervStem"	"denominativeFromNClass3"	"wolaytta-VDervStem"
"verb"	"dervStem"	"iterative"	"wolaytta-VDervStem"
"verb"	"dervStem"	"iterative_causative"	"wolaytta-VDervStem"
"verb"	"dervStem"	"passive"	"wolaytta-VDervStem"
"verb"	"dervStem"	"passive_causative"	"wolaytta-VDervStem"
"verb"	"mood"	"command"	"wolaytta-VSmplAffCommandJuss-oott"
"verb"	"mood"	"command"	"wolaytta-VSmplAffCommandJussMonoradical-b"
"verb"	"mood"	"command"	"wolaytta-VSmplAffCommandJussMonoradical-m"
"verb"	"mood"	"command"	"wolaytta-VSmplNegCommandJuss-oott"
"verb"	"mood"	"command"	"wolaytta-VSmplNegCommandJussMonoradical-b"
"verb"	"mood"	"desiderative"	"wolaytta-VCompAffDesidAor-oott"
"verb"	"mood"	"desiderative"	"wolaytta-VCompAffDesidPast-oott"
"verb"	"mood"	"desiderative"	"wolaytta-VCompAffDesidPastMonoradical-b"
"verb"	"mood"	"desiderative"	"wolaytta-VCompAffDesidPastMonoradical-m"
"verb"	"mood"	"desiderative"	"wolaytta-VCompNegDesidAor-oott"
"verb"	"mood"	"desiderative"	"wolaytta-VCompNegDesidPast-oott"
"verb"	"mood"	"gerund"	"wolaytta-VSmplAffGerundImperf-oott"
"verb"	"mood"	"gerund"	"wolaytta-VSmplAffGerundImperfMonoradical-m"
"verb"	"mood"	"gerund"	"wolaytta-VSmplAffGerundPerf-oott"
"verb"	"mood"	"gerund"	"wolaytta-VSmplAffGerundPerfMonoradical-b"
"verb"	"mood"	"gerund"	"wolaytta-VSmplAffGerundPerfMonoradical-m"
"verb"	"mood"	"gerund"	"wolaytta-VSmplNegGerund-oott"
"verb"	"mood"	"gerund"	"wolaytta-VSmplNegGerundMonoradical-b"
