?pos	?property	?value	?pdgmlabel
"verb"	"tam"	"imperfect"	"hebrew-VCyCBImperf-sym"
"verb"	"tam"	"imperfect"	"hebrew-VDervStems"
"verb"	"tam"	"imperfect"	"hebrew-VHCCBImperf-`md"
"verb"	"tam"	"imperfect"	"hebrew-VHCCBImperf-hzq"
"verb"	"tam"	"imperfect"	"hebrew-VNCCBImperf-ng`"
"verb"	"tam"	"imperfect"	"hebrew-VNCCBImperf-npl"
"verb"	"tam"	"imperfect"	"hebrew-VNCCBImperf-ntn"
"verb"	"tam"	"imperfect"	"hebrew-VSubjMarker"
"verb"	"tam"	"imperfect"	"hebrew-VWCCBImperf-ysb"
"verb"	"tam"	"imperfect"	"hebrew-VYCCBImperf-ytb"
"verb"	"tam"	"jussive"	"hebrew-V'CCBJuss-'kl"
"verb"	"tam"	"jussive"	"hebrew-VC1C2C2BJuss-qll"
"verb"	"tam"	"jussive"	"hebrew-VC1C2C2BJuss-sbb"
"verb"	"tam"	"jussive"	"hebrew-VCC'BJuss-ms'"
"verb"	"tam"	"jussive"	"hebrew-VCCCBJuss-bhr"
"verb"	"tam"	"jussive"	"hebrew-VCCCBJuss-kbd"
"verb"	"tam"	"jussive"	"hebrew-VCCCBJuss-ktb"
"verb"	"tam"	"jussive"	"hebrew-VCCCDJuss-gdl"
"verb"	"tam"	"jussive"	"hebrew-VCCCDuJuss-gdl"
"verb"	"tam"	"jussive"	"hebrew-VCCCNJuss-ktb"
"verb"	"tam"	"jussive"	"hebrew-VCCCSJuss-smd"
"verb"	"tam"	"jussive"	"hebrew-VCCCStJuss-gdl"
"verb"	"tam"	"jussive"	"hebrew-VCCCSuJuss-smd"
"verb"	"tam"	"jussive"	"hebrew-VCChBJuss-slh"
"verb"	"tam"	"jussive"	"hebrew-VCCyJuss-bny"
"verb"	"tam"	"jussive"	"hebrew-VCwCBJuss-qwm"
"verb"	"tam"	"jussive"	"hebrew-VCyCBJuss-sym"
"verb"	"tam"	"jussive"	"hebrew-VDervStems"
"verb"	"tam"	"jussive"	"hebrew-VHCCBJuss-`md"
"verb"	"tam"	"jussive"	"hebrew-VHCCBJuss-hzq"
"verb"	"tam"	"jussive"	"hebrew-VNCCBJuss-ng`"
"verb"	"tam"	"jussive"	"hebrew-VNCCBJuss-npl"
"verb"	"tam"	"jussive"	"hebrew-VNCCBJuss-ntn"
"verb"	"tam"	"jussive"	"hebrew-VSubjMarker"
"verb"	"tam"	"jussive"	"hebrew-VWCCBJuss-ysb"
"verb"	"tam"	"jussive"	"hebrew-VYCCBJuss-ytb"
"verb"	"tam"	"perfect"	"hebrew-V'CCBPerf-'kl"
"verb"	"tam"	"perfect"	"hebrew-VC1C2C2BPerf-qll"
"verb"	"tam"	"perfect"	"hebrew-VC1C2C2BPerf-sbb"
"verb"	"tam"	"perfect"	"hebrew-VCC'BPerf-ms'"
"verb"	"tam"	"perfect"	"hebrew-VCCCBPerf-bhr"
"verb"	"tam"	"perfect"	"hebrew-VCCCBPerf-kbd"
"verb"	"tam"	"perfect"	"hebrew-VCCCBPerf-ktb"
"verb"	"tam"	"perfect"	"hebrew-VCCCDPerf-gdl"
"verb"	"tam"	"perfect"	"hebrew-VCCCDuPerf-gdl"
"verb"	"tam"	"perfect"	"hebrew-VCCCNPerf-ktb"
"verb"	"tam"	"perfect"	"hebrew-VCCCSPerf-smd"
"verb"	"tam"	"perfect"	"hebrew-VCCCStPerf-gdl"
"verb"	"tam"	"perfect"	"hebrew-VCCCSuPerf-smd"
"verb"	"tam"	"perfect"	"hebrew-VCChBPerf-slh"
"verb"	"tam"	"perfect"	"hebrew-VCCyPerf-bny"
"verb"	"tam"	"perfect"	"hebrew-VCwCBPerf-qwm"
"verb"	"tam"	"perfect"	"hebrew-VCyCBPerf-sym"
"verb"	"tam"	"perfect"	"hebrew-VDervStems"
"verb"	"tam"	"perfect"	"hebrew-VHCCBPerf-`md"
"verb"	"tam"	"perfect"	"hebrew-VHCCBPerf-hzq"
"verb"	"tam"	"perfect"	"hebrew-VNCCBPerf-ng`"
"verb"	"tam"	"perfect"	"hebrew-VNCCBPerf-npl"
"verb"	"tam"	"perfect"	"hebrew-VNCCBPerf-ntn"
"verb"	"tam"	"perfect"	"hebrew-VSubjMarker"
"verb"	"tam"	"perfect"	"hebrew-VWCCBPerf-ysb"
"verb"	"tam"	"perfect"	"hebrew-VYCCBPerf-ytb"
"verb"	"verbMorphClass"	"dervStem"	"hebrew-VDervStems"
"verb"	"verbMorphClass"	"subjMarker"	"hebrew-VSubjMarker"
